"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019-6-3","2,744.45","2,751.53","2,763.07","2,728.81","","-0.28%"
"2019-5-31","2,752.06","2,766.15","2,768.98","2,750.52","","-1.32%"
"2019-5-30","2,788.86","2,786.94","2,799.00","2,776.74","","0.21%"
"2019-5-29","2,783.02","2,790.25","2,792.03","2,766.06","","-0.69%"
"2019-5-28","2,802.39","2,830.03","2,840.51","2,801.58","","-0.84%"
"2019-5-24","2,826.06","2,832.41","2,841.36","2,820.19","","0.14%"
"2019-5-23","2,822.24","2,836.70","2,836.70","2,805.49","","-1.19%"
"2019-5-22","2,856.27","2,856.06","2,865.47","2,851.11","","-0.28%"
"2019-5-21","2,864.36","2,854.02","2,868.88","2,854.02","","0.85%"
"2019-5-20","2,840.23","2,841.94","2,853.86","2,831.29","","-0.67%"
"2019-5-17","2,859.53","2,858.60","2,885.48","2,854.23","","-0.58%"
"2019-5-16","2,876.32","2,855.80","2,892.15","2,855.80","","0.89%"
"2019-5-15","2,850.96","2,820.38","2,858.68","2,815.08","","0.58%"
"2019-5-14","2,834.41","2,820.12","2,852.54","2,820.12","","0.80%"
"2019-5-13","2,811.87","2,840.19","2,840.19","2,801.43","","-2.41%"
"2019-5-10","2,881.40","2,863.10","2,891.31","2,825.39","","0.37%"
"2019-5-9","2,870.72","2,859.84","2,875.97","2,836.40","","-0.30%"
"2019-5-8","2,879.42","2,879.61","2,897.96","2,873.28","","-0.16%"
"2019-5-7","2,884.05","2,913.03","2,913.03","2,862.60","","-1.65%"
"2019-5-6","2,932.47","2,908.89","2,937.32","2,898.21","","-0.45%"
"2019-5-3","2,945.64","2,929.21","2,947.85","2,929.21","","0.96%"
"2019-5-2","2,917.52","2,922.16","2,931.68","2,900.50","","-0.21%"
"2019-5-1","2,923.73","2,952.33","2,954.13","2,923.36","","-0.75%"
"2019-4-30","2,945.83","2,937.14","2,948.22","2,924.11","","0.10%"
"2019-4-29","2,943.03","2,940.58","2,949.52","2,939.35","","0.11%"
"2019-4-26","2,939.88","2,925.81","2,939.88","2,917.56","","0.47%"
"2019-4-25","2,926.17","2,928.99","2,933.10","2,912.84","","-0.04%"
"2019-4-24","2,927.25","2,934.00","2,936.83","2,926.05","","-0.22%"
"2019-4-23","2,933.68","2,909.99","2,936.31","2,908.53","","0.88%"
"2019-4-22","2,907.97","2,898.78","2,909.51","2,896.35","","0.10%"
"2019-4-18","2,905.03","2,904.81","2,908.40","2,891.90","","0.16%"
"2019-4-17","2,900.45","2,916.04","2,918.00","2,895.45","","-0.23%"
"2019-4-16","2,907.06","2,912.26","2,916.06","2,900.71","","0.05%"
"2019-4-15","2,905.58","2,908.32","2,909.60","2,896.48","","-0.06%"
"2019-4-12","2,907.41","2,900.86","2,910.54","2,898.37","","0.66%"
"2019-4-11","2,888.32","2,891.92","2,893.42","2,881.99","","0.00%"
"2019-4-10","2,888.21","2,881.37","2,889.71","2,879.13","","0.35%"
"2019-4-9","2,878.20","2,886.58","2,886.88","2,873.33","","-0.61%"
"2019-4-8","2,895.77","2,888.46","2,895.95","2,880.78","","0.10%"
"2019-4-5","2,892.74","2,884.16","2,893.24","2,882.99","","0.46%"
"2019-4-4","2,879.39","2,873.99","2,881.28","2,867.14","","0.21%"
"2019-4-3","2,873.40","2,876.09","2,885.25","2,865.17","","0.21%"
"2019-4-2","2,867.24","2,868.24","2,872.90","2,858.75","","0.00%"
"2019-4-1","2,867.19","2,848.63","2,869.40","2,848.63","","1.16%"
"2019-3-29","2,834.40","2,828.27","2,836.03","2,819.23","","0.67%"
"2019-3-28","2,815.44","2,809.40","2,819.71","2,798.77","","0.36%"
"2019-3-27","2,805.37","2,819.72","2,825.56","2,787.72","","-0.46%"
"2019-3-26","2,818.46","2,812.66","2,829.87","2,803.99","","0.72%"
"2019-3-25","2,798.36","2,796.01","2,809.79","2,785.02","","-0.08%"
"2019-3-22","2,800.71","2,844.52","2,846.16","2,800.47","","-1.90%"
"2019-3-21","2,854.88","2,819.72","2,860.31","2,817.38","","1.09%"
"2019-3-20","2,824.23","2,831.34","2,843.54","2,812.43","","-0.29%"
"2019-3-19","2,832.57","2,840.76","2,852.42","2,823.27","","-0.01%"
"2019-3-18","2,832.94","2,822.61","2,835.41","2,821.99","","0.37%"
"2019-3-15","2,822.48","2,810.79","2,830.73","2,810.79","","0.50%"
"2019-3-14","2,808.48","2,810.38","2,815.00","2,803.46","","-0.09%"
"2019-3-13","2,810.92","2,799.78","2,821.24","2,799.78","","0.69%"
"2019-3-12","2,791.52","2,787.34","2,798.32","2,786.73","","0.30%"
"2019-3-11","2,783.30","2,747.61","2,784.00","2,747.61","","1.47%"
"2019-3-8","2,743.07","2,730.79","2,744.13","2,722.27","","-0.21%"
"2019-3-7","2,748.93","2,766.53","2,767.25","2,739.09","","-0.81%"
"2019-3-6","2,771.45","2,790.27","2,790.27","2,768.69","","-0.65%"
"2019-3-5","2,789.65","2,794.41","2,796.44","2,782.97","","-0.11%"
"2019-3-4","2,792.81","2,814.37","2,816.88","2,767.66","","-0.39%"
"2019-3-1","2,803.69","2,798.22","2,808.02","2,787.38","","0.69%"
"2019-2-28","2,784.49","2,788.11","2,793.73","2,782.51","","-0.28%"
"2019-2-27","2,792.38","2,787.50","2,795.76","2,775.13","","-0.05%"
"2019-2-26","2,793.90","2,792.36","2,803.12","2,789.47","","-0.08%"
"2019-2-25","2,796.11","2,804.35","2,813.49","2,794.99","","0.12%"
"2019-2-22","2,792.67","2,780.67","2,794.20","2,779.11","","0.64%"
"2019-2-21","2,774.88","2,780.24","2,781.58","2,764.55","","-0.35%"
"2019-2-20","2,784.70","2,779.05","2,789.88","2,774.06","","0.18%"
"2019-2-19","2,779.76","2,769.28","2,787.33","2,767.29","","0.15%"
"2019-2-15","2,775.60","2,760.24","2,775.66","2,760.24","","1.09%"
"2019-2-14","2,745.73","2,743.50","2,757.90","2,731.23","","-0.27%"
"2019-2-13","2,753.03","2,750.30","2,761.85","2,748.63","","0.30%"
"2019-2-12","2,744.73","2,722.61","2,748.19","2,722.61","","1.29%"
"2019-2-11","2,709.80","2,712.40","2,718.05","2,703.79","","0.07%"
"2019-2-8","2,707.88","2,692.36","2,708.07","2,681.83","","0.07%"
"2019-2-7","2,706.05","2,717.53","2,719.32","2,687.26","","-0.94%"
"2019-2-6","2,731.61","2,735.05","2,738.08","2,724.15","","-0.22%"
"2019-2-5","2,737.70","2,728.34","2,738.98","2,724.03","","0.47%"
"2019-2-4","2,724.87","2,706.49","2,724.99","2,698.75","","0.68%"
"2019-2-1","2,706.53","2,702.32","2,716.66","2,696.88","","0.09%"
"2019-1-31","2,704.10","2,685.49","2,708.95","2,678.65","","0.86%"
"2019-1-30","2,681.05","2,653.62","2,690.44","2,648.34","","1.55%"
"2019-1-29","2,640.00","2,644.89","2,650.93","2,631.05","","-0.15%"
"2019-1-28","2,643.85","2,644.97","2,644.97","2,624.06","","-0.78%"
"2019-1-25","2,664.76","2,657.44","2,672.38","2,657.33","","0.85%"
"2019-1-24","2,642.33","2,638.84","2,647.20","2,627.01","","0.14%"
"2019-1-23","2,638.70","2,643.48","2,653.19","2,612.86","","0.22%"
"2019-1-22","2,632.90","2,657.88","2,657.88","2,617.27","","-1.42%"
"2019-1-18","2,670.71","2,651.27","2,675.47","2,647.58","","1.32%"
"2019-1-17","2,635.96","2,609.28","2,645.06","2,606.36","","0.76%"
"2019-1-16","2,616.10","2,614.75","2,625.76","2,612.68","","0.22%"
"2019-1-15","2,610.30","2,585.10","2,613.08","2,585.10","","1.07%"
"2019-1-14","2,582.61","2,580.31","2,589.32","2,570.41","","-0.53%"
"2019-1-11","2,596.26","2,588.11","2,596.27","2,577.40","","-0.01%"
"2019-1-10","2,596.64","2,573.51","2,597.82","2,562.02","","0.45%"
"2019-1-9","2,584.96","2,580.00","2,595.32","2,568.89","","0.41%"
"2019-1-8","2,574.41","2,568.11","2,579.82","2,547.56","","0.97%"
"2019-1-7","2,549.69","2,535.61","2,566.16","2,524.56","","0.70%"
"2019-1-4","2,531.94","2,474.33","2,538.07","2,474.33","","3.43%"
"2019-1-3","2,447.89","2,491.92","2,493.14","2,443.96","","-2.48%"
"2019-1-2","2,510.03","2,476.96","2,519.49","2,467.47","","0.13%"
"2018-12-31","2,506.85","2,498.94","2,509.24","2,482.82","","0.85%"
"2018-12-28","2,485.74","2,498.77","2,520.27","2,472.89","","-0.12%"
"2018-12-27","2,488.83","2,442.50","2,489.10","2,397.94","","0.86%"
"2018-12-26","2,467.70","2,363.12","2,467.76","2,346.58","","4.96%"
"2018-12-24","2,351.10","2,400.56","2,410.34","2,351.10","","-2.71%"
"2018-12-21","2,416.62","2,465.38","2,504.41","2,408.55","","-2.06%"
"2018-12-20","2,467.42","2,496.77","2,509.63","2,441.18","","-1.58%"
"2018-12-19","2,506.96","2,547.05","2,585.29","2,488.96","","-1.54%"
"2018-12-18","2,546.16","2,559.90","2,573.99","2,528.71","","0.01%"
"2018-12-17","2,545.94","2,590.75","2,601.13","2,530.54","","-2.08%"
"2018-12-14","2,599.95","2,629.68","2,635.07","2,593.84","","-1.91%"
"2018-12-13","2,650.54","2,658.70","2,670.19","2,637.27","","-0.02%"
"2018-12-12","2,651.07","2,658.23","2,685.44","2,650.26","","0.54%"
"2018-12-11","2,636.78","2,664.44","2,674.35","2,621.30","","-0.04%"
"2018-12-10","2,637.72","2,630.86","2,647.51","2,583.23","","0.18%"
"2018-12-7","2,633.08","2,691.26","2,708.54","2,623.14","","-2.33%"
"2018-12-6","2,695.95","2,663.51","2,696.15","2,621.53","","-0.15%"
"2018-12-4","2,700.06","2,782.43","2,785.93","2,697.18","","-3.24%"
"2018-12-3","2,790.37","2,790.50","2,800.18","2,773.38","","1.09%"
"2018-11-30","2,760.17","2,737.76","2,760.88","2,732.76","","0.82%"
"2018-11-29","2,737.76","2,736.97","2,753.75","2,722.94","","-0.22%"
"2018-11-28","2,743.79","2,691.45","2,744.00","2,684.38","","2.30%"
"2018-11-27","2,682.17","2,663.75","2,682.53","2,655.89","","0.33%"
"2018-11-26","2,673.45","2,649.97","2,674.35","2,649.97","","1.55%"
"2018-11-23","2,632.56","2,633.36","2,647.55","2,631.09","","-0.66%"
"2018-11-21","2,649.93","2,657.74","2,670.73","2,649.82","","0.30%"
"2018-11-20","2,641.89","2,654.60","2,669.44","2,631.52","","-1.82%"
"2018-11-19","2,690.73","2,730.74","2,733.16","2,681.09","","-1.66%"
"2018-11-16","2,736.27","2,718.54","2,746.75","2,712.16","","0.22%"
"2018-11-15","2,730.20","2,693.52","2,735.38","2,670.75","","1.06%"
"2018-11-14","2,701.58","2,737.90","2,746.80","2,685.75","","-0.76%"
"2018-11-13","2,722.18","2,730.05","2,754.60","2,714.98","","-0.15%"
"2018-11-12","2,726.22","2,773.93","2,775.99","2,722.00","","-1.97%"
"2018-11-9","2,781.01","2,794.10","2,794.10","2,764.24","","-0.92%"
"2018-11-8","2,806.83","2,806.38","2,814.75","2,794.99","","-0.25%"
"2018-11-7","2,813.89","2,774.13","2,815.15","2,774.13","","2.12%"
"2018-11-6","2,755.45","2,738.40","2,756.82","2,737.08","","0.63%"
"2018-11-5","2,738.31","2,726.37","2,744.27","2,717.94","","0.56%"
"2018-11-2","2,723.06","2,745.45","2,756.55","2,700.44","","-0.63%"
"2018-11-1","2,740.37","2,717.58","2,741.67","2,708.85","","1.06%"
"2018-10-31","2,711.74","2,705.60","2,736.69","2,705.60","","1.09%"
"2018-10-30","2,682.63","2,640.68","2,685.43","2,635.34","","1.57%"
"2018-10-29","2,641.25","2,682.65","2,706.85","2,603.54","","-0.66%"
"2018-10-26","2,658.69","2,667.86","2,692.38","2,628.16","","-1.73%"
"2018-10-25","2,705.57","2,674.88","2,722.70","2,667.84","","1.86%"
"2018-10-24","2,656.10","2,737.87","2,742.59","2,651.89","","-3.09%"
"2018-10-23","2,740.69","2,721.03","2,753.59","2,691.43","","-0.55%"
"2018-10-22","2,755.88","2,773.94","2,778.94","2,749.22","","-0.43%"
"2018-10-19","2,767.78","2,775.66","2,797.77","2,760.27","","-0.04%"
"2018-10-18","2,768.78","2,802.00","2,806.04","2,755.18","","-1.44%"
"2018-10-17","2,809.21","2,811.67","2,816.94","2,781.81","","-0.03%"
"2018-10-16","2,809.92","2,767.05","2,813.46","2,766.91","","2.15%"
"2018-10-15","2,750.79","2,763.83","2,775.99","2,749.03","","-0.59%"
"2018-10-12","2,767.13","2,770.54","2,775.77","2,729.44","","1.42%"
"2018-10-11","2,728.37","2,776.87","2,795.14","2,710.51","","-2.06%"
"2018-10-10","2,785.68","2,873.90","2,874.02","2,784.86","","-3.29%"
"2018-10-9","2,880.34","2,882.51","2,894.83","2,874.27","","-0.14%"
"2018-10-8","2,884.43","2,877.53","2,889.45","2,862.08","","-0.04%"
"2018-10-5","2,885.57","2,902.54","2,909.64","2,869.29","","-0.55%"
"2018-10-4","2,901.61","2,919.35","2,919.78","2,883.92","","-0.82%"
"2018-10-3","2,925.51","2,931.69","2,939.86","2,921.36","","0.07%"
"2018-10-2","2,923.43","2,923.80","2,931.42","2,919.37","","-0.04%"
"2018-10-1","2,924.59","2,926.29","2,937.06","2,917.91","","0.36%"
"2018-9-28","2,913.98","2,910.03","2,920.53","2,907.50","","0.00%"
"2018-9-27","2,914.00","2,911.65","2,927.22","2,909.27","","0.28%"
"2018-9-26","2,905.97","2,916.98","2,931.15","2,903.28","","-0.33%"
"2018-9-25","2,915.56","2,921.75","2,923.95","2,913.70","","-0.13%"
"2018-9-24","2,919.37","2,921.83","2,923.79","2,912.63","","-0.35%"
"2018-9-21","2,929.67","2,936.76","2,940.91","2,927.11","","-0.04%"
"2018-9-20","2,930.75","2,919.73","2,934.80","2,919.73","","0.78%"
"2018-9-19","2,907.95","2,906.60","2,912.36","2,903.82","","0.13%"
"2018-9-18","2,904.31","2,890.74","2,911.17","2,890.43","","0.54%"
"2018-9-17","2,888.80","2,903.83","2,904.65","2,886.16","","-0.56%"
"2018-9-14","2,904.98","2,906.38","2,908.30","2,895.77","","0.03%"
"2018-9-13","2,904.18","2,896.85","2,906.76","2,896.39","","0.53%"
"2018-9-12","2,888.92","2,888.29","2,894.65","2,879.20","","0.04%"
"2018-9-11","2,887.89","2,871.57","2,892.52","2,866.78","","0.37%"
"2018-9-10","2,877.13","2,881.39","2,886.93","2,875.94","","0.19%"
"2018-9-7","2,871.68","2,868.26","2,883.81","2,864.12","","-0.22%"
"2018-9-6","2,878.05","2,888.64","2,892.05","2,867.29","","-0.37%"
"2018-9-5","2,888.60","2,891.59","2,894.21","2,876.92","","-0.28%"
"2018-9-4","2,896.72","2,896.96","2,900.18","2,885.13","","-0.17%"
"2018-8-31","2,901.52","2,898.37","2,906.32","2,891.73","","0.01%"
"2018-8-30","2,901.13","2,908.94","2,912.46","2,895.22","","-0.44%"
"2018-8-29","2,914.04","2,900.62","2,916.50","2,898.40","","0.57%"
"2018-8-28","2,897.52","2,901.45","2,903.77","2,893.50","","0.03%"
"2018-8-27","2,896.74","2,884.69","2,898.25","2,884.69","","0.77%"
"2018-8-24","2,874.69","2,862.35","2,876.16","2,862.35","","0.62%"
"2018-8-23","2,856.98","2,860.29","2,868.78","2,854.03","","-0.17%"
"2018-8-22","2,861.82","2,860.99","2,867.54","2,856.05","","-0.04%"
"2018-8-21","2,862.96","2,861.51","2,873.23","2,861.32","","0.21%"
"2018-8-20","2,857.05","2,853.93","2,859.76","2,850.62","","0.24%"
"2018-8-17","2,850.13","2,838.32","2,855.63","2,833.73","","0.33%"
"2018-8-16","2,840.69","2,831.44","2,850.49","2,831.44","","0.79%"
"2018-8-15","2,818.37","2,827.95","2,827.95","2,802.49","","-0.76%"
"2018-8-14","2,839.96","2,827.88","2,843.11","2,826.58","","0.64%"
"2018-8-13","2,821.93","2,835.46","2,843.40","2,819.88","","-0.40%"
"2018-8-10","2,833.28","2,839.64","2,842.20","2,825.81","","-0.71%"
"2018-8-9","2,853.58","2,857.19","2,862.48","2,851.98","","-0.14%"
"2018-8-8","2,857.70","2,856.79","2,862.44","2,853.09","","-0.03%"
"2018-8-7","2,858.45","2,855.92","2,863.43","2,855.92","","0.28%"
"2018-8-6","2,850.40","2,840.29","2,853.29","2,835.98","","0.35%"
"2018-8-3","2,840.35","2,829.62","2,840.38","2,827.37","","0.46%"
"2018-8-2","2,827.22","2,800.48","2,829.91","2,796.34","","0.49%"
"2018-8-1","2,813.36","2,821.17","2,825.83","2,805.85","","-0.10%"
"2018-7-31","2,816.29","2,809.73","2,824.46","2,808.06","","0.49%"
"2018-7-30","2,802.60","2,819.00","2,821.74","2,798.11","","-0.58%"
"2018-7-27","2,818.82","2,842.35","2,843.17","2,808.34","","-0.66%"
"2018-7-26","2,837.44","2,835.49","2,845.57","2,835.26","","-0.30%"
"2018-7-25","2,846.07","2,817.73","2,848.03","2,817.73","","0.91%"
"2018-7-24","2,820.40","2,820.68","2,829.99","2,811.12","","0.48%"
"2018-7-23","2,806.98","2,799.17","2,808.61","2,795.14","","0.18%"
"2018-7-20","2,801.83","2,804.55","2,809.70","2,800.01","","-0.09%"
"2018-7-19","2,804.49","2,809.37","2,812.05","2,799.77","","-0.40%"
"2018-7-18","2,815.62","2,811.35","2,816.76","2,805.89","","0.22%"
"2018-7-17","2,809.55","2,789.34","2,814.19","2,789.24","","0.40%"
"2018-7-16","2,798.43","2,801.43","2,803.71","2,793.39","","-0.10%"
"2018-7-13","2,801.31","2,796.93","2,804.53","2,791.69","","0.11%"
"2018-7-12","2,798.29","2,783.14","2,799.22","2,781.53","","0.87%"
"2018-7-11","2,774.02","2,779.82","2,785.91","2,770.77","","-0.71%"
"2018-7-10","2,793.84","2,788.56","2,795.58","2,786.24","","0.35%"
"2018-7-9","2,784.17","2,768.51","2,784.65","2,768.51","","0.88%"
"2018-7-6","2,759.82","2,737.68","2,764.41","2,733.52","","0.85%"
"2018-7-5","2,736.61","2,724.19","2,737.83","2,716.02","","0.86%"
"2018-7-3","2,713.22","2,733.27","2,736.58","2,711.16","","-0.49%"
"2018-7-2","2,726.71","2,704.95","2,727.26","2,698.95","","0.31%"
"2018-6-29","2,718.37","2,727.13","2,743.26","2,718.03","","0.08%"
"2018-6-28","2,716.31","2,698.69","2,724.34","2,691.99","","0.62%"
"2018-6-27","2,699.63","2,728.45","2,746.09","2,699.38","","-0.86%"
"2018-6-26","2,723.06","2,722.12","2,732.91","2,715.60","","0.22%"
"2018-6-25","2,717.07","2,742.94","2,742.94","2,698.67","","-1.37%"
"2018-6-22","2,754.88","2,760.79","2,764.17","2,752.68","","0.19%"
"2018-6-21","2,749.76","2,769.28","2,769.28","2,744.39","","-0.63%"
"2018-6-20","2,767.32","2,769.73","2,774.86","2,763.91","","0.17%"
"2018-6-19","2,762.59","2,752.01","2,765.05","2,743.19","","-0.40%"
"2018-6-18","2,773.75","2,765.79","2,774.99","2,757.12","","-0.21%"
"2018-6-15","2,779.66","2,777.78","2,782.81","2,761.73","","-0.10%"
"2018-6-14","2,782.49","2,783.21","2,789.06","2,776.52","","0.25%"
"2018-6-13","2,775.63","2,787.94","2,791.47","2,774.65","","-0.40%"
"2018-6-12","2,786.85","2,785.60","2,789.80","2,778.78","","0.17%"
"2018-6-11","2,782.00","2,780.18","2,790.21","2,780.17","","0.11%"
"2018-6-8","2,779.03","2,765.84","2,779.39","2,763.59","","0.31%"
"2018-6-7","2,770.37","2,774.84","2,779.90","2,760.16","","-0.07%"
"2018-6-6","2,772.35","2,753.25","2,772.39","2,748.46","","0.86%"
"2018-6-5","2,748.80","2,748.46","2,752.61","2,739.51","","0.07%"
"2018-6-4","2,746.87","2,741.67","2,749.16","2,740.54","","0.45%"
"2018-6-1","2,734.62","2,718.70","2,736.93","2,718.70","","1.08%"
"2018-5-31","2,705.27","2,720.98","2,722.50","2,700.68","","-0.69%"
"2018-5-30","2,724.01","2,702.43","2,729.34","2,702.43","","1.27%"
"2018-5-29","2,689.86","2,705.11","2,710.67","2,676.81","","-1.16%"
"2018-5-25","2,721.33","2,723.60","2,727.36","2,714.99","","-0.24%"
"2018-5-24","2,727.76","2,730.94","2,731.97","2,707.38","","-0.20%"
"2018-5-23","2,733.29","2,713.98","2,733.33","2,709.54","","0.32%"
"2018-5-22","2,724.44","2,738.34","2,742.24","2,721.88","","-0.31%"
"2018-5-21","2,733.01","2,725.95","2,739.19","2,725.70","","0.74%"
"2018-5-18","2,712.97","2,717.35","2,719.50","2,709.18","","-0.26%"
"2018-5-17","2,720.13","2,719.71","2,731.96","2,711.36","","-0.09%"
"2018-5-16","2,722.46","2,712.62","2,727.76","2,712.17","","0.41%"
"2018-5-15","2,711.45","2,718.59","2,718.59","2,701.91","","-0.68%"
"2018-5-14","2,730.13","2,733.37","2,742.10","2,725.47","","0.09%"
"2018-5-11","2,727.72","2,722.70","2,732.86","2,717.45","","0.17%"
"2018-5-10","2,723.07","2,705.02","2,726.11","2,704.54","","0.94%"
"2018-5-9","2,697.79","2,678.12","2,701.27","2,674.14","","0.97%"
"2018-5-8","2,671.92","2,670.26","2,676.34","2,655.20","","-0.03%"
"2018-5-7","2,672.63","2,669.36","2,683.35","2,664.70","","0.35%"
"2018-5-4","2,663.42","2,621.45","2,670.93","2,615.32","","1.28%"
"2018-5-3","2,629.73","2,628.08","2,637.14","2,594.62","","-0.23%"
"2018-5-2","2,635.67","2,654.24","2,660.87","2,631.70","","-0.72%"
"2018-5-1","2,654.80","2,643.64","2,655.27","2,625.41","","0.25%"
"2018-4-30","2,648.05","2,675.05","2,682.92","2,648.04","","-0.82%"
"2018-4-27","2,669.91","2,675.47","2,677.35","2,659.01","","0.11%"
"2018-4-26","2,666.94","2,651.65","2,676.48","2,647.16","","1.04%"
"2018-4-25","2,639.40","2,634.92","2,645.30","2,612.67","","0.18%"
"2018-4-24","2,634.56","2,680.80","2,683.55","2,617.32","","-1.34%"
"2018-4-23","2,670.29","2,675.40","2,682.86","2,657.99","","0.01%"
"2018-4-20","2,670.14","2,692.56","2,693.94","2,660.61","","-0.85%"
"2018-4-19","2,693.13","2,701.16","2,702.84","2,681.90","","-0.57%"
"2018-4-18","2,708.64","2,710.11","2,717.49","2,703.63","","0.08%"
"2018-4-17","2,706.39","2,692.74","2,713.34","2,692.05","","1.07%"
"2018-4-16","2,677.84","2,670.10","2,686.49","2,665.16","","0.81%"
"2018-4-13","2,656.30","2,676.90","2,680.26","2,645.05","","-0.29%"
"2018-4-12","2,663.99","2,653.83","2,674.72","2,653.83","","0.83%"
"2018-4-11","2,642.19","2,643.89","2,661.43","2,639.25","","-0.55%"
"2018-4-10","2,656.87","2,638.41","2,665.45","2,635.78","","1.67%"
"2018-4-9","2,613.16","2,617.18","2,653.55","2,610.79","","0.33%"
"2018-4-6","2,604.47","2,645.82","2,656.88","2,586.27","","-2.19%"
"2018-4-5","2,662.84","2,657.36","2,672.08","2,649.58","","0.69%"
"2018-4-4","2,644.69","2,584.04","2,649.86","2,573.61","","1.16%"
"2018-4-3","2,614.45","2,592.17","2,619.14","2,575.49","","1.26%"
"2018-4-2","2,581.88","2,633.45","2,638.30","2,553.80","","-2.23%"
"2018-3-29","2,640.87","2,614.41","2,659.07","2,609.72","","1.38%"
"2018-3-28","2,605.00","2,611.30","2,632.65","2,593.06","","-0.29%"
"2018-3-27","2,612.62","2,667.57","2,674.78","2,596.12","","-1.73%"
"2018-3-26","2,658.55","2,619.35","2,661.36","2,601.81","","2.72%"
"2018-3-23","2,588.26","2,646.71","2,657.67","2,585.89","","-2.10%"
"2018-3-22","2,643.69","2,691.36","2,695.68","2,641.59","","-2.52%"
"2018-3-21","2,711.93","2,714.99","2,739.14","2,709.79","","-0.18%"
"2018-3-20","2,716.94","2,715.05","2,724.22","2,710.05","","0.15%"
"2018-3-19","2,712.92","2,741.38","2,741.38","2,694.59","","-1.42%"
"2018-3-16","2,752.01","2,750.57","2,761.85","2,749.97","","0.17%"
"2018-3-15","2,747.33","2,754.27","2,763.03","2,741.47","","-0.08%"
"2018-3-14","2,749.48","2,774.06","2,777.11","2,744.38","","-0.57%"
"2018-3-13","2,765.31","2,792.31","2,801.90","2,758.68","","-0.64%"
"2018-3-12","2,783.02","2,790.54","2,796.98","2,779.26","","-0.13%"
"2018-3-9","2,786.57","2,752.91","2,786.57","2,751.54","","1.74%"
"2018-3-8","2,738.97","2,732.75","2,740.45","2,722.65","","0.45%"
"2018-3-7","2,726.80","2,710.18","2,730.60","2,701.74","","-0.05%"
"2018-3-6","2,728.12","2,730.18","2,732.08","2,711.26","","0.26%"
"2018-3-5","2,720.94","2,681.06","2,728.09","2,675.75","","1.10%"
"2018-3-2","2,691.25","2,658.89","2,696.25","2,647.32","","0.51%"
"2018-3-1","2,677.67","2,715.22","2,730.89","2,659.65","","-1.33%"
"2018-2-28","2,713.83","2,753.78","2,761.52","2,713.54","","-1.11%"
"2018-2-27","2,744.28","2,780.45","2,789.15","2,744.22","","-1.27%"
"2018-2-26","2,779.60","2,757.37","2,780.64","2,753.78","","1.18%"
"2018-2-23","2,747.30","2,715.80","2,747.76","2,713.74","","1.60%"
"2018-2-22","2,703.96","2,710.42","2,731.26","2,697.77","","0.10%"
"2018-2-21","2,701.33","2,720.53","2,747.75","2,701.29","","-0.55%"
"2018-2-20","2,716.26","2,722.99","2,737.60","2,706.76","","-0.58%"
"2018-2-16","2,732.22","2,727.14","2,754.42","2,725.11","","0.04%"
"2018-2-15","2,731.20","2,713.46","2,731.51","2,689.82","","1.21%"
"2018-2-14","2,698.63","2,651.21","2,702.10","2,648.87","","1.34%"
"2018-2-13","2,662.94","2,646.27","2,668.84","2,637.08","","0.26%"
"2018-2-12","2,656.00","2,636.75","2,672.61","2,622.45","","1.39%"
"2018-2-9","2,619.55","2,601.78","2,638.67","2,532.69","","1.49%"
"2018-2-8","2,581.00","2,685.01","2,685.27","2,580.56","","-3.75%"
"2018-2-7","2,681.66","2,690.95","2,727.67","2,681.33","","-0.50%"
"2018-2-6","2,695.14","2,614.78","2,701.04","2,593.07","","1.74%"
"2018-2-5","2,648.94","2,741.06","2,763.39","2,638.17","","-4.10%"
"2018-2-2","2,762.13","2,808.92","2,808.92","2,759.97","","-2.12%"
"2018-2-1","2,821.98","2,816.45","2,835.96","2,812.70","","-0.06%"
"2018-1-31","2,823.81","2,832.41","2,839.26","2,813.04","","0.05%"
"2018-1-30","2,822.43","2,832.74","2,837.75","2,818.27","","-1.09%"
"2018-1-29","2,853.53","2,867.23","2,870.62","2,851.48","","-0.67%"
"2018-1-26","2,872.87","2,847.48","2,872.87","2,846.18","","1.18%"
"2018-1-25","2,839.25","2,846.24","2,848.56","2,830.94","","0.06%"
"2018-1-24","2,837.54","2,845.42","2,852.97","2,824.81","","-0.06%"
"2018-1-23","2,839.13","2,835.05","2,842.24","2,830.59","","0.22%"
"2018-1-22","2,832.97","2,809.16","2,833.03","2,808.12","","0.81%"
"2018-1-19","2,810.30","2,802.60","2,810.33","2,798.08","","0.44%"
"2018-1-18","2,798.03","2,802.40","2,805.83","2,792.56","","-0.16%"
"2018-1-17","2,802.56","2,784.99","2,807.04","2,778.38","","0.94%"
"2018-1-16","2,776.42","2,798.96","2,807.54","2,768.64","","-0.35%"
"2018-1-12","2,786.24","2,770.18","2,787.85","2,769.64","","0.67%"
"2018-1-11","2,767.56","2,752.97","2,767.56","2,752.78","","0.70%"
"2018-1-10","2,748.23","2,745.55","2,750.80","2,736.06","","-0.11%"
"2018-1-9","2,751.29","2,751.15","2,759.14","2,747.86","","0.13%"
"2018-1-8","2,747.71","2,742.67","2,748.51","2,737.60","","0.17%"
"2018-1-5","2,743.15","2,731.33","2,743.45","2,727.92","","0.70%"
"2018-1-4","2,723.99","2,719.31","2,729.29","2,719.07","","0.40%"
